"id_no","Qmi_2.5%","Qma_100.0%","Qzf_97.5%","Qcv_2.5%","Qcv_97.5%","Tma_97.5%","Tmi_2.5%","Tcv_2.5%","Tcv_97.5%","binomial","area","lotic","lentic","lentic_only","length","importance","marine","FoodTroph","foodtrophcat","climate_zone","code","no_cells"
"2954",0.00447500004665926,45825.2890625,24.5249999999999,0.237324997037649,1.68620004951954,305.109858703613,292.11039276123,0.0020000000949949,0.00800000037997961,"Malapterurus oguensis",149401.691714056,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",1700
"2956",0,3035.248046875,40,0.537999987602234,2.53374999761581,302.741760253906,279.460243225098,0.00575000001117587,0.0140000004321337,"Ambassis dussumieri",48082.0342183909,1,1,0,10,"of no interest",1,NA,NA,3,"LC",511
"2965",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,301.418193054199,290.555351257324,0.00705000022426248,0.00800000037997961,"Maylandia pulpican",252.510198510948,NA,NA,0,NA,NA,NA,NA,NA,1,NA,3
"2966",0,45920.859375,42,0.242800000309944,2.63130004405975,301.635986328125,293.472998046875,0.0020000000949949,0.00499999988824129,"Tetraodon mbu",708166.308978214,1,1,0,NA,NA,NA,NA,NA,1,"LC",7157
"2970",8.72200012207031,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Benthochromis melanoides",33354.7184506497,0,1,1,18.2000007629395,"commercial",0,3.45,"Carni.",1,"LC",390
"2971",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,301.429992675781,292.595001220703,0.00800000037997961,0.00800000037997961,"Aulonocara hueseri",84.1614107759323,0,1,1,7.90000009536743,"commercial",0,3.5,"Carni.",1,"LC",1
"2974",0,12638.6572265625,39.675,0.370999991893768,2.60157507061958,300.667832183838,296.743270874023,0.0020000000949949,0.00300000002607703,"Microsynodontis lamberti",8174.39177136692,1,1,0,NA,NA,NA,NA,NA,1,"DD",94
"2977",0.123049999587238,1765.46105957031,13,0.202775000780821,0.787074993550777,300.445499420166,293.513101196289,0.0020000000949949,0.00499999988824129,"Hypsopanchax zebra",40898.022102634,1,0,0,NA,NA,NA,NA,NA,1,"LC",462
"2979",8.72200012207031,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Mastacembelus zebratus",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC",386
"2982",0.120849998295307,332.601989746094,10.9,0.0626500019803643,0.735800017416477,296.489990234375,289.965868377686,0.00100000004749745,0.00300000002607703,"Labeobarbus acuticeps",3525.05686230457,1,1,0,NA,NA,NA,NA,NA,1,"NT",32
"2984",0.417174992710352,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Neolamprologus modestus",34890.675799273,0,1,1,12,"commercial",0,3.52,"Carni.",1,"LC",404
"2985",0,703.588989257812,42,0.414750006049871,1.99712498486042,301.175136566162,287.108493804932,0.00400000018998981,0.00700000021606684,"Enteromius olivaceus",73903.3463935144,1,0,0,NA,NA,NA,NA,NA,1,"LC",716
"2991",0,10605.4443359375,37.2,0.203600007295609,2.33739993572235,303.852209472656,279.885797119141,0.0162000007927418,0.0225999999791384,"Sprattus sprattus",2975.97275784544,1,0,0,16,"highly commercial",1,3.01,"Carni.",2,"LC",9
"2993",0,121.141998291016,27.075,0.424724999815226,1.52980000078678,299.115311431885,280.431490325928,0.00899999961256981,0.0140000004321337,"Sandelia bainsii",20201.7675976929,1,1,0,26,"commercial",0,3.65,"Carni.",3,"EN",198
"2998",0,45931.53515625,33,0.232924995198846,1.9626000136137,304.128213500977,290.411010742188,0.00300000002607703,0.00899999961256981,"Bathygobius soporator",694691.449097289,1,1,0,15,"of no interest",1,3.71,"Carni.",1,"LC",7278
"3003",0,13025.130859375,46,0.0991999998688698,4.0587999343872,310.590411376953,285.330993652344,0.00300000002607703,0.0209999997168779,"Labeo niloticus",677165.851019473,1,1,0,63,NA,0,2.53,"Omni.",2,"LC",2289
"3004",0,37367.671875,42,0.250999987125397,2.66499996185303,301.692123413086,294.350360870361,0.0020000000949949,0.00400000018998981,"Phractura tenuicauda",445129.891607834,1,1,0,NA,NA,NA,NA,NA,1,"LC",4376
"3006",0.0109999999403954,45918.515625,36.125,0.229500003159046,2.4797500371933,300.855377197266,292.889114379883,0.0020000000949949,0.00700000021606684,"Mormyrops engystoma",38992.2216121418,1,1,0,NA,NA,NA,NA,NA,1,"LC",396
"3007",8.72200012207031,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Greenwoodochromis abeelei",33012.5919769452,NA,NA,0,NA,NA,NA,NA,NA,1,NA,386
"3008",0,45433.30859375,32.675,0.250999987125397,1.8855750054121,301.247985839844,293.594409179687,0.0020000000949949,0.00600000005215406,"Enteromius carens",43158.3091127447,1,1,0,NA,NA,NA,NA,NA,1,"LC",494
"3010",0,960.926025390625,44,0.442450001835823,3.14054995775223,301.380696105957,287.298553466797,0.00400000018998981,0.0120000001043081,"Enteromius mattozi",101303.284946615,1,1,0,40,NA,0,3.26,"Carni.",2,"LC",643
"3011",0,6566.44287109375,30.45,0.425000011920929,2.25767490267754,307.28752746582,293.872917938232,0.00300000002607703,0.010224999813363,"Haplochromis loati",6427.49045271091,0,1,1,5.19999980926514,NA,0,3.01,"Carni.",1,"DD",72
"3014",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,303.043180847168,289.298007965088,0.00700000021606684,0.00899999961256981,"Lethrinops longipinnis",6876.2660956166,0,1,1,16,"commercial",0,3.35,"Carni.",1,"LC",82
"3015",0,5332.326171875,46,0.60254999101162,2.93949993848801,302.89775390625,289.602285766602,0.00400000018998981,0.00600000005215406,"Parakneria spekii",51707.8866783944,1,0,0,NA,NA,NA,NA,NA,1,"LC",475
"3017",0,4742.22119140625,23.85,0.202450002729893,1.33280003666878,301.651000976562,294.015795898437,0.00300000002607703,0.00690000019967557,"Thrattidion noctivagus",10556.845318168,1,0,0,2.14000010490417,"of no interest",0,3.3,"Carni.",1,"DD",123
"3018",0.00225000001955777,5600.916015625,30.5,0.767250001430511,2.27000004053116,302.960990905762,294.370239257812,0.00499999988824129,0.00600000005215406,"Nothobranchius ocellatus",3492.05333665643,1,1,0,NA,NA,NA,NA,NA,1,"NT",31
"3020",0,45825.2890625,40.75,0.191250000149012,2.55350005626678,301.820007324219,291.939506530762,0.0020000000949949,0.00499999988824129,"Campylomormyrus numenius",451386.484747747,1,1,0,NA,NA,NA,NA,NA,1,"LC",4771
"3023",0,45918.515625,39,0.181799998879433,1.7708000421524,300.941009521484,293.923602294922,0.0020000000949949,0.00700000021606684,"Thoracochromis fasciatus",24165.4295824173,NA,NA,0,NA,NA,NA,NA,NA,1,NA,257
"3024",0,36870.85546875,43,0.248999997973442,2.6545000910759,301.837243652344,295.436743164062,0.0020000000949949,0.00400000018998981,"Synodontis centralis",224566.184792391,1,1,0,NA,NA,NA,NA,NA,1,"LC",2103
"3025",0,45825.2890625,29.3,0.13800000268966,1.59507502317429,300.652770233154,294.426326751709,0.0020000000949949,0.00499999988824129,"Steatocranus rouxi",17926.3411309768,1,1,0,NA,NA,NA,NA,NA,1,"DD",198
"3027",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,303.043180847168,289.298007965088,0.00700000021606684,0.00899999961256981,"Mylochromis spilostichus",6876.2660956166,0,1,1,22.2000007629395,"commercial",0,4.2,"Carni.",1,"LC",82
"3028",0,1484.27197265625,50,1.10322498381138,3.55142496824264,306.144344329834,289.813608551025,0.00899999961256981,0.0120000001043081,"Nothobranchius furzeri",17458.6239921544,1,1,0,NA,NA,NA,NA,NA,2,"LC",110
"3030",0,5122.18603515625,44,0.23687500320375,2.82312503457069,308.138000488281,291.503883361816,0.00400000018998981,0.0120000001043081,"Pronothobranchius kiyawensis",246483.168298165,0,1,1,NA,NA,NA,NA,NA,2,"EN",1306
"3032",0,78.8560028076172,42.55,0.932175022363663,3.10454999804497,302.311278533936,279.038777923584,0.0127250002231449,0.0179999992251396,"Labeobarbus seeberi",12795.0361195863,1,0,0,98.6999969482422,"of no interest",0,3.36,"Carni.",2,"NT",70
"3033",0,4415.455078125,41,0.144300000742078,2.75642501115799,310.765127563477,293.208443450928,0.00499999988824129,0.0160000007599592,"Brycinus leuciscus",578141.871502859,1,1,0,12,"of no interest",0,3.19,"Carni.",1,"LC",3104
"3035",0.237199997901917,37307.2734375,1,0.190999999642372,1.27490001916885,301.698602294922,291.230096435547,0.0020000000949949,0.00600000005215406,"Enteromius prionacanthus",209549.171346392,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",2429
"3036",0.143949999287725,316.578002929688,2,0.0633500009775162,0.597249990701675,299.575954437256,283.941947174072,0.0020000000949949,0.00300000002607703,"Haplochromis aeneocolor",14026.4132505725,1,1,0,7.5,NA,0,2.52,"Omni.",1,"VU",142
"3037",0,631.512023925781,31,0.260249994695187,1.69924995303154,298.999496459961,287.164009094238,0.00300000002607703,0.00800000037997961,"Enteromius argenteus",25484.3021215407,1,1,0,19.7000007629395," ",0,3.2,"Carni.",2,"LC",191
"3039",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,301.813513183594,289.422857666016,0.00800000037997961,0.0089499996509403,"Cynotilapia aurifrons",253.549496086174,0,1,1,NA,NA,NA,NA,NA,1,"LC",3
"3040",0,13768.8310546875,40,0.286125008016825,2.62262505292892,300.823631286621,296.063991546631,0.0020000000949949,0.00300000002607703,"Enteromius stanleyi",32604.7058913192,1,1,0,NA,NA,NA,NA,NA,1,"LC",366
"3042",0,3994.98803710938,48,0.0968000009655953,3.27084990739822,308.85096282959,294.286987304688,0.00600000005215406,0.0120000001043081,"Synodontis courteti",85506.8182026103,0,1,1,NA,NA,NA,NA,NA,2,"LC",443
"3044",0,45328.32421875,41,0.180999994277954,2.65455000400543,309.525090026855,291.617450714111,0.00300000002607703,0.0140000004321337,"Tylochromis sudanensis",421019.020535694,1,1,0,20,NA,0,2.55,"Omni.",1,"LC",3330
"3045",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,302.158996582031,292.852996826172,0.00800000037997961,0.00800000037997961,"Petrotilapia nigra",251.33484814138,0,1,1,12.1999998092651,"commercial",0,NA,NA,1,"LC",3
"3046",0,13681.75,37,0.392400000989437,2.05175004005432,301.653105163574,293.304989624023,0.00300000002607703,0.00600000005215406,"Trachyglanis minutus",24187.8942900765,1,1,0,NA,NA,NA,NA,NA,1,"DD",267
"3048",0,13458.5224609375,28,0.273950003832579,2.11432507038116,303.012390899658,292.763618469238,0.00300000002607703,0.00800000037997961,"Bryconaethiops quinquesquamae",40817.9754260405,1,0,0,NA,NA,NA,NA,NA,1,"EN",474
"3053",8.72200012207031,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Bathybagrus tetranema",33354.7184506497,0,1,1,NA,NA,NA,NA,NA,1,"LC",390
"3059",0,3414.10595703125,42,0.312649992853403,2.8648750603199,309.376575469971,290.239905548096,0.00300000002607703,0.0120000001043081,"Petrocephalus gliroides",639159.522007843,1,0,0,NA,NA,NA,NA,NA,2,"DD",2394
"3060",0,919.344970703125,32,0.372000008821487,1.54220005273819,301.287571716309,288.849514770508,0.00300000002607703,0.00499999988824129,"Micralestes vittatus",79258.0354635419,1,0,0,NA,NA,NA,NA,NA,1,"DD",840
"3063",0,424.93798828125,42,0.424999997019768,2.02249991893768,301.174987792969,293.397003173828,0.00400000018998981,0.00700000021606684,"Labeobarbus aspius",12859.0944541663,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",141
"3065",0,45771.859375,39.5,0.178000003099442,2.32250010967255,300.550994873047,291.726989746094,0.00300000002607703,0.00600000005215406,"Raiamas kheeli",24228.158737704,1,1,0,9.60000038146973,NA,0,NA,NA,1,"DD",261
"3066",0,2590.998046875,15.725,0.309374997019768,1.35219995677471,302.712181854248,291.290469360352,0.00300000002607703,0.00972499973140654,"Scriptaphyosemion bertholdi",31675.2803451677,1,1,0,NA,NA,NA,NA,NA,1,"VU",372
"3070",0,45918.515625,43,0.20100000500679,2.72900009155273,301.727996826172,287.97900390625,0.0020000000949949,0.00999999977648258,"Enteromius miolepis",1968689.09335214,1,1,0,NA,NA,NA,NA,NA,1,"LC",19201
"3071",0.0936500001698732,543.231994628906,4,0.393700003623962,1.3289999961853,304.520002746582,285.680155944824,0.00499999988824129,0.0106999998912215,"Afronemacheilus abyssinicus",17511.475810345,NA,NA,0,NA,NA,NA,NA,NA,1,NA,207
"3072",0.0469999983906746,36493.0546875,20,0.344025011360645,2.14397504925728,300.61177444458,292.099598693848,0.0020000000949949,0.00597500004805615,"Synodontis tessmanni",144623.449303707,NA,NA,0,NA,NA,NA,NA,NA,1,"LC",1682
"3074",0.833000004291534,789.304016113281,0,1.97599995136261,1.97599995136261,298.730402374268,293.855461120605,0.0020000000949949,0.00300000002607703,"Haplochromis nigricans",75275.99539497,0,1,1,9.39999961853027,NA,0,2.35,"Omni.",1,"DD",862
"3076",0,6371.3427734375,11,0.274049995839596,1.71449998021126,302.576098632812,293.124961853027,0.00285000003641471,0.00514999991282821,"Caranx latus",3093.35102319719,1,0,0,101,"minor commercial",1,3.88,"Carni.",1,"LC",35
"3081",0,1524.92602539062,43,0.407000005245209,3.12755001783371,307.667863464355,291.875744628906,0.00300000002607703,0.00894999965094029,"Labeo bottegi",40567.428811496,1,0,0,NA,NA,NA,NA,NA,2,"DD",283
"3082",0,45825.2890625,29,0.158999994397163,1.89604996740818,307.452574920654,293.823377227783,0.00300000002607703,0.00999999977648258,"Nannocharax fasciatus",1194863.20377835,1,1,0,6.59999990463257," ",0,3.4,"Carni.",1,"LC",11660
"3091",0,298.608001708984,24.625,0.882875017821789,1.69237498939037,302.4914894104,292.989486694336,0.00400000018998981,0.00800000037997961,"Labeobarbus gruveli",2205.56114002838,1,0,0,NA,NA,NA,NA,NA,1,"VU",26
"3092",0.780000001192093,2637.65087890625,0,0.345750004053116,1.20024999976158,300.169998168945,293.08899307251,0.00300000002607703,0.00499999988824129,"Microsynodontis nasutus",11702.4611430373,1,0,0,3.65000009536743,NA,0,NA,NA,1,"DD",136
"3098",0,242.128997802734,45,0.469500011205673,2.7203999042511,300.060205078125,293.065798950195,0.0020000000949949,0.00600000005215406,"Stomatorhinus ater",33867.430888289,1,1,0,NA,NA,NA,NA,NA,1,"DD",245
"3103",0,45920.859375,42,0.187000006437302,2.7260000705719,308.0625,281.471496582031,0.0020000000949949,0.017000000923872,"Clarias gariepinus",4403535.84970463,1,1,0,170,"minor commercial",0,3.5,"Carni.",2,"LC",32141
"3109",0,45825.2890625,42,0.234999999403954,2.59060001373291,301.674395751953,290.089392089844,0.0020000000949949,0.00600000005215406,"Labeo annectens",1286819.10828496,1,0,0,NA,NA,NA,NA,NA,1,"LC",13097
"3112",0,1988.62902832031,41.15,0.323750002682209,2.72844992876053,301.573492431641,287.004246520996,0.00300000002607703,0.0120000001043081,"Labeo ansorgii",87210.3857230531,1,1,0,25,NA,0,NA,NA,2,"LC",435
"3114",0,2546.23803710938,16,1.44700002670288,1.45000004768372,303.046699523926,289.295707702637,0.00700000021606684,0.00999999977648258,"Champsochromis spilorhynchus",7292.64023344102,0,1,1,30,"commercial",0,4.2,"Carni.",1,"EN",87
"3115",0.833000004291534,789.304016113281,0,1.97599995136261,1.97599995136261,298.594623565674,293.989990234375,0.0020000000949949,0.00300000002607703,"Haplochromis bayoni",70201.9485614657,0,1,1,15.3999996185303,NA,0,4.2,"Carni.",1,"DD",816
"3117",0,45918.515625,44.5500000000002,0.244450003653765,2.8046000123024,301.635986328125,294.022241210938,0.0020000000949949,0.00499999988824129,"Microctenopoma fasciolatum",473434.630141186,1,1,0,NA,NA,NA,NA,NA,1,"LC",4659
"3125",0,45920.859375,42,0.123999997973442,3.0978000164032,305.770439147949,277.594711303711,0.00400000018998981,0.0240000002086163,"Mugil cephalus",245671.848017913,1,1,0,100,"highly commercial",1,2.48,"Omni.",2,"LC",1867
"3126",0,7585.22998046875,46.9,1.0921000123024,3.60409989356995,301.703509521484,289.716802978516,0.00800000037997961,0.00999999977648258,"Neolebias lozii",5552.70566576389,1,0,0,1.79999995231628,NA,0,3.5,"Carni.",1,"CR",45
"3128",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,302.670989990234,289.403015136719,0.00700000021606684,0.00800000037997961,"Bathyclarias filicibarbis",28950.2249686961,0,1,1,79.1999969482422," ",0,4.06,"Carni.",1,"LC",344
"3130",0.0126250002067536,16501.240234375,40.25,0.266124997287989,2.4020000398159,300.425487518311,296.324626922607,0.0020000000949949,0.00300000002607703,"Rhabdalestes aeratis",4560.53903315996,0,1,1,NA,NA,NA,NA,NA,1,"DD",36
"3131",0,4742.22119140625,21.075,0.231000006198883,1.35127502083778,302.038796234131,289.672829437256,0.00300000002607703,0.00899999961256981,"Fundulopanchax amieti",41015.0276131556,1,1,0,NA,NA,NA,NA,NA,1,"EN",478
"3133",0.0356249993201345,79.6699981689453,16.375,0.0797500004991889,1.59262502193451,298.187744140625,286.73637008667,0.00300000002607703,0.00499999988824129,"Enteromius serengetiensis",6190.79955568857,1,1,0,4.01999998092651,NA,0,NA,NA,1,"LC",66
"3138",0.622725008428097,14.5550003051758,1.85,0.504749996215105,0.701325005292892,303.266777801514,297.433989715576,0.00499999988824129,0.00499999988824129,"Chiloglanis kolente",339.021236158487,1,0,0,2.5699999332428,"of no interest",0,NA,NA,1,"EN",4
"3140",0.0461250017397106,1181.7490234375,19.375,0.255374994128942,1.12562499940395,304.298362731934,293.868377685547,0.00300000002607703,0.00700000021606684,"Chiloglanis occidentalis",35860.6466070729,1,0,0,NA,NA,NA,NA,NA,1,"LC",406
"3161",0,2922.8310546875,21.15,0.581500005722046,1.64715003967285,303.995442199707,293.043890380859,0.00400000018998981,0.00899999961256981,"Chrysichthys levequei",9743.39403627344,1,0,0,NA,NA,NA,NA,NA,1,"EN",115
"3162",0,9131.9716796875,48,0.41100001335144,3.41474997997284,303.305000305176,287.407989501953,0.0020000000949949,0.0130000002682209,"Parauchenoglanis ngamensis",1044935.04888339,1,1,0,38,"minor commercial",0,3.59,"Carni.",2,"LC",7531
"3163",0.00467499998630956,927.523986816406,28.325,0.16335000321269,1.97599995136261,302.124057769775,285.796095275879,0.0020000000949949,0.00600000005215406,"Labeo victorianus",215713.072524371,1,1,0,41,"commercial",0,2.41,"Omni.",1,"LC",1908
"3172",0.171000000741333,132.837005615234,15.2,0.392949987947941,1.26030000448227,308.408996582031,297.985685729981,0.00899999961256981,0.00899999961256981,"Aphanius stiassnyae",251.249702545048,0,1,1,NA,NA,NA,NA,NA,2,"EN",3
"3173",0,439.285003662109,12.35,0.416875002533197,1.40897503495216,300.381762695312,276.335542297363,0.00464999991236255,0.00635000010952353,"Enteromius venustus",3264.62302633772,1,1,0,NA,NA,NA,NA,NA,1,"DD",34
"3175",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,300.589361572266,289.269105529785,0.00800000037997961,0.0089499996509403,"Labidochromis caeruleus",253.093106922787,0,1,1,NA,NA,NA,NA,NA,1,"LC",3
"3176",0.000674999970942737,165.470993041992,8,0.17207500487566,1.27937501072884,302.309819793701,295.163098907471,0.00300000002607703,0.00499999988824129,"Fundulopanchax spoorenbergi",3770.48986436419,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",44
"3179",0,490.212005615234,39,0.230524995550513,2.20080007910728,297.519671630859,287.39599609375,0.00300000002607703,0.00700000021606684,"Enteromius brevilateralis",9067.78324835414,1,1,0,NA,NA,NA,NA,NA,2,"DD",94
"3181",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,303.018642425537,289.285057830811,0.00700000021606684,0.00899999961256981,"Mylochromis incola",2683.74261882117,0,1,1,19.8999996185303,"commercial",0,3.5,"Carni.",1,"LC",32
"3184",0,14403.857421875,43,0.126000002026558,3.12234999537468,309.833184051514,285.70852355957,0.00300000002607703,0.0189999993890524,"Enteromius stigmatopygus",1115123.69090996,1,0,0,NA,NA,NA,NA,NA,2,"LC",5594
"3189",0,5168.259765625,36,0.182625006884336,2.25462505221367,300.409755706787,296.587749481201,0.0020000000949949,0.0020000000949949,"Micralestes congicus",39840.9319058021,1,1,0,NA,NA,NA,NA,NA,1,"LC",456
"3192",0.833000004291534,789.304016113281,0,1.97599995136261,1.97599995136261,298.594673919678,293.992588806152,0.0020000000949949,0.00300000002607703,"Haplochromis tridens",70029.8147067808,0,1,1,11.8999996185303,NA,0,2.76,"Omni.",1,"DD",814
"3193",1.30859997272491,381.43701171875,0,0.300000011920929,0.606399977207184,301.815991210938,293.542413330078,0.00300000002607703,0.00580000020563603,"Coptodon spongotroktis",1456.6482365492,0,1,1,NA,NA,NA,NA,NA,1,"CR",17
"3194",0,45825.2890625,41,0.184350001066923,2.60932494401932,300.798331451416,294.506016540527,0.0020000000949949,0.00400000018998981,"Fenerbahce formosus",245688.448835234,1,1,0,NA,NA,NA,NA,NA,1,"LC",2548
"3195",0,45918.515625,41,0.165000006556511,2.7590000629425,308.948149108887,290.882501220703,0.0020000000949949,0.0130000002682209,"Hydrocynus forskahlii",3608125.94598189,1,1,0,78,"commercial",0,4,"Carni.",1,"LC",27315
"3197",0,45918.515625,41,0.237250003963709,2.60974997282028,301.375755310059,291.718490600586,0.0020000000949949,0.00600000005215406,"Distichodus notospilus",736534.811478767,1,1,0,NA,NA,NA,NA,NA,1,"LC",7891
"3201",0,45825.2890625,44,0.205399999022484,2.73170011043548,301.274194335938,293.805294799805,0.0020000000949949,0.00499999988824129,"Mormyrops nigricans",506722.950380764,1,1,0,NA,NA,NA,NA,NA,1,"LC",5125
"3202",0,464.449005126953,47,0.913525001704693,3.82735006809235,302.543408966064,296.388316345215,0.00499999988824129,0.00577500001527369,"Nothobranchius foerschi",940.170535368774,1,1,0,NA,NA,NA,NA,NA,1,"VU",10
"3204",0,45825.2890625,43,0.248999997973442,2.6340000629425,301.537994384766,294.363046264648,0.00100000004749745,0.00400000018998981,"Coptodon congica",539500.151088555,NA,NA,0,NA,NA,NA,NA,NA,1,NA,5268
"3205",0,1567.5419921875,43,0.836750015616417,2.78724992275238,303.487251281738,281.645500183105,0.00899999961256981,0.0149999996647239,"Labeo rosae",272322.894829614,1,1,0,40,NA,0,2.43,"Omni.",2,"LC",1631
"3207",0.768400013446808,242.128997802734,13.3,0.687550002336502,1.44755001366138,299.403085327148,295.686408996582,0.00300000002607703,0.00300000002607703,"Scardinius plotizza",258.146720563579,1,1,0,NA,NA,NA,NA,NA,1,"LC",3
"3208",0.833000004291534,789.304016113281,0,1.97599995136261,1.97599995136261,298.594673919678,293.992588806152,0.0020000000949949,0.00300000002607703,"Haplochromis pellegrini",70029.8147067808,0,1,1,10.3999996185303,NA,0,3.46,"Carni.",1,"DD",814
"3210",0,45859.06640625,37.05,0.172974993288517,2.1453250825405,300.720500946045,293.014989471436,0.0020000000949949,0.00600000005215406,"Mastacembelus brichardi",36958.546873683,1,0,0,NA,NA,NA,NA,NA,1,"LC",400
"3211",0.0247999997809529,3.98799991607666,31,0.962199980020523,2.61199998855591,310.384002685547,297.594201660156,0.00810000030323863,0.0129000002518296,"Aphanius dispar",1349.33431326137,NA,NA,0,NA,NA,NA,NA,NA,2,"LC",5
"3215",0,5332.326171875,40.75,0.769499987363815,3.17999994754791,303.517761230469,292.033500671387,0.00300000002607703,0.00899999961256981,"Butis butis",6312.86224751933,1,1,0,15,"minor commercial",1,4,"Carni.",1,"LC",71
"3221",0,2547.44506835938,39,0.45697498768568,2.23575003743171,303.513709259033,281.291138458252,0.00600000005215406,0.0130250002723187,"Zaireichthys lacustris",48046.9708331923,1,1,0,2.21000003814697,NA,0,NA,NA,1,"LC",560
"3226",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,302.670989990234,289.687603759766,0.00740000028163195,0.00899999961256981,"Maylandia callainos",1423.97800331201,NA,NA,0,NA,NA,NA,NA,NA,1,NA,17
"3229",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,301.864990234375,292.723999023438,0.00800000037997961,0.00800000037997961,"Otopharynx pachycheilus",83.6918234879036,0,1,1,16.5300006866455,NA,0,NA,NA,1,"VU",1
"3231",0,2546.23803710938,39.175,0.963424973189831,2.05347502827644,299.666800689697,283.95110244751,0.00700000021606684,0.00917499964125454,"Labeobarbus nthuwa",4055.46645308257,1,0,0,NA,NA,NA,NA,NA,3,"NT",34
"3233",0.00600000005215406,45633.43359375,35.625,0.186375005170703,1.97599995136261,301.321617126465,285.258869171143,0.0020000000949949,0.00600000005215406,"Synodontis afrofischeri",204899.406770146,1,1,0,17.7000007629395,NA,0,3.41,"Carni.",1,"LC",1736
"3237",0.0369749987730756,203.391006469727,10.275,0.251524996012449,1.32137500345707,299.680976104736,291.349035644531,0.00300000002607703,0.00600000005215406,"Labeobarbus varicostoma",2546.77383606627,1,1,0,NA,NA,NA,NA,NA,1,"DD",22
"3239",0.0140000004321337,2922.8310546875,28,0.19984999448061,1.36289997696877,307.424011230469,293.939442443848,0.00400000018998981,0.00899999961256981,"Scriptaphyosemion guignardi",113306.074513204,1,1,0,NA,NA,NA,NA,NA,1,"LC",1263
"3243",0.0422499999403954,2214.14306640625,25,0.20075000077486,1.35225000977516,305.33349609375,293.809753417969,0.00300000002607703,0.00700000021606684,"Mormyrops breviceps",90525.2284313921,1,1,0,NA,NA,NA,NA,NA,1,"LC",1011
"3248",0,5633.46484375,44,0.542999982833862,2.32759990692139,302.615393066406,288.415191650391,0.00499999988824129,0.00899999961256981,"Bagrus orientalis",202230.681002554,1,1,0,NA,NA,NA,NA,NA,1,"LC",2233
"3249",0,37367.671875,43,0.250999987125397,2.60760006904602,301.881799316406,292.660003662109,0.00100000004749745,0.00499999988824129,"Labeo quadribarbis",334173.597176892,1,1,0,NA,NA,NA,NA,NA,1,"LC",3189
"3252",0,655.715026855469,39,0.469999998807907,2.16950005292892,301.034622192383,288.233867645264,0.00499999988824129,0.00800000037997961,"Synodontis lufirae",28097.8601154605,1,1,0,NA,NA,NA,NA,NA,3,"VU",236
"3257",0.689000010490417,2546.23803710938,0,1.44700002670288,1.44700002670288,303.043180847168,289.298007965088,0.00700000021606684,0.00899999961256981,"Labeotropheus fuelleborni",6876.2660956166,0,1,1,30,"commercial",0,2.8,"Carni.",1,"LC",82
"3262",0,3274.53393554688,33,0.278674995154142,1.96972499191761,305.49616394043,292.48119430542,0.00400000018998981,0.00899999961256981,"Ichthyborus quadrilineatus",128016.678630423,1,0,0,NA,NA,NA,NA,NA,1,"VU",1490
"3265",0.00529999989084899,45771.859375,40,0.252000004053116,3.50719991922379,300.737091064453,292.773010253906,0.00300000002607703,0.00600000005215406,"Micralestes schelly",4369.8999964696,1,1,0,4.8899998664856,NA,0,NA,NA,1,"DD",43
"3272",0.0528750005178154,231.824996948242,23.125,0.165250001475215,0.923375003039837,300.469249725342,293.716747283936,0.00300000002607703,0.00499999988824129,"Labeobarbus semireticulatus",9444.38502199769,NA,NA,0,NA,NA,NA,NA,NA,1,"DD",96
"3274",0.833000004291534,789.304016113281,0,1.97599995136261,1.97599995136261,298.594623565674,293.989990234375,0.0020000000949949,0.00300000002607703,"Haplochromis macrops",70201.9485614657,0,1,1,9.10000038146973,NA,0,2.78,"Omni.",1,"DD",816
"3276",8.72200012207031,703.588989257812,0,1.44200003147125,1.44200003147125,301.572998046875,292.190002441406,0.00300000002607703,0.00499999988824129,"Lestradea perspicax",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC",386
